GeografischerName_GEN,mean.day_1,mean.day_2,mean.day_3,mean.day_4,mean.day_5,mean.day_6,mean.day_7,mean.day_8,mean.day_9,mean.day_10,mean.day_11,mean.day_12,mean.day_13,mean.day_14,mean.day_15,mean.day_16,mean.day_17,mean.day_18,mean.day_19,mean.day_20,mean.day_21,mean.day_22,mean.day_23,mean.day_24,mean.day_25,mean.day_26,mean.day_27,mean.day_28,mean.day_29,mean.day_30,mean.day_31,mean.day_32,mean.day_33,mean.day_34,mean.day_35,mean.day_36,mean.day_37,mean.day_38,mean.day_39,mean.day_40,mean.day_41,mean.day_42,mean.day_43,mean.day_44,mean.day_45,mean.day_46,mean.day_47,mean.day_48,mean.day_49,mean.day_50,mean.day_51,mean.day_52,mean.day_53,mean.day_54,mean.day_55,mean.day_56,mean.day_57,mean.day_58,mean.day_59,mean.day_60,mean.day_61,mean.day_62,mean.day_63,mean.day_64,mean.day_65,mean.day_66,mean.day_67,mean.day_68,mean.day_69,mean.day_70,mean.day_71,mean.day_72,mean.day_73,mean.day_74,mean.day_75,mean.day_76,mean.day_77,mean.day_78,mean.day_79,mean.day_80,mean.day_81,mean.day_82,mean.day_83,mean.day_84,mean.day_85,mean.day_86,mean.day_87,mean.day_88,mean.day_89,mean.day_90,mean.day_91,mean.day_92,mean.day_93,mean.day_94,mean.day_95,mean.day_96,mean.day_97,mean.day_98,mean.day_99,mean.day_100,mean.day_101,mean.day_102,mean.day_103,mean.day_104,mean.day_105,mean.day_106,mean.day_107,mean.day_108,mean.day_109,mean.day_110,mean.day_111,mean.day_112,mean.day_113,mean.day_114,mean.day_115,mean.day_116,mean.day_117,mean.day_118,mean.day_119,mean.day_120,mean.day_121,mean.day_122,mean.day_123,mean.day_124,mean.day_125,mean.day_126,mean.day_127,mean.day_128,mean.day_129,mean.day_130,mean.day_131,mean.day_132,mean.day_133,mean.day_134,mean.day_135,mean.day_136,mean.day_137,mean.day_138,mean.day_139,mean.day_140,mean.day_141,mean.day_142,mean.day_143,mean.day_144,mean.day_145,mean.day_146,mean.day_147,mean.day_148,mean.day_149,mean.day_150,mean.day_151,mean.day_152,mean.day_153,mean.day_154,mean.day_155,mean.day_156,mean.day_157,mean.day_158,mean.day_159,mean.day_160,mean.day_161,mean.day_162,mean.day_163,mean.day_164,mean.day_165,mean.day_166,mean.day_167,mean.day_168,mean.day_169,mean.day_170,mean.day_171,mean.day_172,mean.day_173,mean.day_174,mean.day_175,mean.day_176,mean.day_177,mean.day_178,mean.day_179,mean.day_180,mean.day_181,mean.day_182,mean.day_183,mean.day_184,mean.day_185,mean.day_186,mean.day_187,mean.day_188,mean.day_189,mean.day_190,mean.day_191,mean.day_192,mean.day_193,mean.day_194,mean.day_195,mean.day_196,mean.day_197,mean.day_198,mean.day_199,mean.day_200,mean.day_201,mean.day_202,mean.day_203,mean.day_204,mean.day_205,mean.day_206,mean.day_207,mean.day_208,mean.day_209,mean.day_210,mean.day_211,mean.day_212,mean.day_213,mean.day_214,mean.day_215,mean.day_216,mean.day_217,mean.day_218,mean.day_219,mean.day_220,mean.day_221,mean.day_222,mean.day_223,mean.day_224,mean.day_225,mean.day_226,mean.day_227,mean.day_228,mean.day_229,mean.day_230,mean.day_231,mean.day_232,mean.day_233,mean.day_234,mean.day_235,mean.day_236,mean.day_237,mean.day_238,mean.day_239,mean.day_240,mean.day_241,mean.day_242,mean.day_243,mean.day_244,mean.day_245,mean.day_246,mean.day_247,mean.day_248,mean.day_249,mean.day_250,mean.day_251,mean.day_252,mean.day_253,mean.day_254,mean.day_255,mean.day_256,mean.day_257,mean.day_258,ID
Mülheim an der Ruhr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000261573237366974,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016855108551681,0,0,0,0,0,0,0,0.0144038936123252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798190981149673,0.136604472994804,0.173964992165565,0.213737532496452,0,0,0,0,0,0,0,0.147663474082947,0.302303045988083,0.30817049741745,0.241130411624908,0.210243120789528,0,0,0,0,0.190498918294907,0.318978548049927,0,0,0,0,0.295498818159103,0.182807788252831,0,0,0,0.605144381523132,0.633075892925262,0.540576815605164,0.252229064702988,0.502781629562378,0.449777871370316,0.338651567697525,0.431913554668427,0,0,0,0.259718239307404,0.304506838321686,0.839434146881104,1.11519718170166,1.05969095230103,0.663717746734619,0.678503215312958,0.823166608810425,0.912363588809967,0.791387557983398,0.806641042232513,1.06196689605713,1.23827016353607,0.819455981254578,0.730574011802673,1.20220458507538,1.05057740211487,0.879818916320801,1.21378290653229,1.32129406929016,1.39647936820984,1.6292769908905,1.54509747028351,0.971414685249329,1.00234079360962,1.16528785228729,0.775460660457611,0.781153619289398,0.501153886318207,0.904719710350037,1.0815681219101,1.15902817249298,1.28436267375946,1.27277553081512,1.36608517169952,1.20898389816284,0.739296019077301,1.10819733142853,1.43392360210419,1.67919528484344,1.4854496717453,1.29906678199768,1.20259189605713,1.23663902282715,1.28246653079987,1.28627836704254,1.46484172344208,1.22689163684845,1.00085532665253,0.999981164932251,1.19110476970673,1.10742580890656,0.902959585189819,0.707850933074951,1.2428879737854,1.62511765956879,1.10279476642609,1.0026421546936,1.54157018661499,1.57539963722229,1.55155861377716,1.43358170986176,1.78747868537903,69
Oberhausen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000190358070540242,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00121966376900673,0,0,0,0,0,0,0,0.0139370700344443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0766557306051254,0.130986094474792,0.1658656001091,0.202998712658882,0,0,0,0,0,0,0,0.145774260163307,0.290514528751373,0.293296307325363,0.229704946279526,0.195713326334953,0,0,0,0,0.187101930379868,0.305685639381409,0,0,0,0,0.279967933893204,0.183542013168335,0,0.0453703887760639,0,0.575820624828339,0.603505909442902,0.511398136615753,0.182086557149887,0.47383388876915,0.422321647405624,0.311730146408081,0.409268081188202,0,0,0,0.196609184145927,0.279787689447403,0.791449725627899,1.05340301990509,1.005579829216,0.629034459590912,0.641085505485535,0.776054203510284,0.861865639686584,0.743406891822815,0.75909811258316,1.00461626052856,1.16531538963318,0.771282196044922,0.688279509544373,1.13242018222809,0.989260613918304,0.825127422809601,1.14374697208405,1.24345326423645,1.30996465682983,1.53495705127716,1.4550164937973,0.913353860378265,0.941667020320892,1.08989977836609,0.736522138118744,0.733100056648254,0.49133038520813,0.854892253875732,1.01242589950562,1.09301960468292,1.20772290229797,1.19925284385681,1.28423297405243,1.12994825839996,0.702147960662842,1.04151558876038,1.3438583612442,1.58343744277954,1.40030241012573,1.22377192974091,1.13097751140594,1.15607917308807,1.21074032783508,1.20202469825745,1.36899971961975,1.15483582019806,0.945852756500244,0.954975128173828,1.11119949817657,1.05848205089569,0.851807713508606,0.677339494228363,1.17524826526642,1.53004312515259,1.03404700756073,0.943587720394135,1.44728899002075,1.48663759231567,1.45063304901123,1.34396481513977,1.679354429245,70
Remscheid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00199469528160989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118516609072685,0.0677419602870941,0.0988689213991165,0.121254317462444,0,0,0,0,0,0,0,0,0.154060617089272,0.164674580097198,0.092461496591568,0.10433841496706,0,0,0,0,0,0.146977707743645,0,0,0,0,0.0455095134675503,0,0,0,0,0.361252784729004,0.373628437519073,0.303774029016495,0.056687667965889,0.274364084005356,0.252492517232895,0.0576455555856228,0.20393893122673,0,0,0,0,0.0598546154797077,0.50453382730484,0.698800086975098,0.676690757274628,0.392449647188187,0.375441998243332,0.508835732936859,0.558546841144562,0.48356956243515,0.463064402341843,0.650103628635406,0.798303723335266,0.495625197887421,0.411380857229233,0.769635081291199,0.652900576591492,0.527089834213257,0.757770836353302,0.834742665290833,0.892679750919342,1.0289409160614,1.00652921199799,0.601499199867249,0.586351454257965,0.70492947101593,0.364734381437302,0.328987270593643,0,0.381541907787323,0.590995311737061,0.667590975761414,0.72329044342041,0.735695838928223,0.778677880764008,0.68355530500412,0.115892559289932,0.614194452762604,0.811244189739227,0.991092085838318,0.871234476566315,0.680975317955017,0.641057312488556,0.704300403594971,0.66316694021225,0.76129138469696,0.83362489938736,0.64284348487854,0.47137039899826,0.394234180450439,0.593226790428162,0.486970752477646,0.433461725711823,0.117522954940796,0.564613521099091,0.860357046127319,0.54831337928772,0.399448812007904,0.790364027023315,0.856992900371552,0.883074760437012,0.747987508773804,0.917437851428986,71
Solingen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00926886033266783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550717674195766,0.108517348766327,0.152284145355225,0.185571238398552,0,0,0,0,0,0,0,0,0.243176624178886,0.275226503610611,0.181251600384712,0.182511538267136,0,0,0,0,0,0.261764675378799,0,0,0,0,0.211471572518349,0,0,0,0,0.553843557834625,0.570963442325592,0.485085785388947,0.263413727283478,0.448243170976639,0.398342460393906,0.267864793539047,0.369271218776703,0,0,0,0,0.278129756450653,0.778619587421417,1.05318427085876,1.00240409374237,0.615158259868622,0.607148408889771,0.775717437267303,0.849502384662628,0.754769086837769,0.735105574131012,0.978930115699768,1.18418049812317,0.780160546302795,0.678880035877228,1.15558707714081,1.00090229511261,0.826292932033539,1.14265811443329,1.25949025154114,1.34352159500122,1.53555011749268,1.47847485542297,0.917887032032013,0.921180367469788,1.07942473888397,0.654344737529755,0.639532566070557,0,0.721259415149689,0.958658218383789,1.04924714565277,1.15088665485382,1.15288853645325,1.21900010108948,1.09822332859039,0.538524389266968,0.985538840293884,1.28201234340668,1.52625381946564,1.34710931777954,1.11770558357239,1.056431889534,1.1270991563797,1.08428823947906,1.18191754817963,1.31541287899017,1.06612074375153,0.824296057224274,0.741007626056671,1.00252306461334,0.873703956604004,0.780456781387329,0.546100437641144,1.0014317035675,1.40300059318542,0.943844079971313,0.764790594577789,1.28944873809814,1.37284827232361,1.41029763221741,1.22290074825287,1.49107897281647,72
Wuppertal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89621639746474e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,7.27591759641655e-05,0,0,0,0,0,0,0,0.00600169273093343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330430679023266,0.090154692530632,0.128486931324005,0.156762585043907,0,0,0,0,0,0,0,0.00512421736493707,0.203644901514053,0.222715944051743,0.138459369540215,0.145216211676598,0,0,0,0,0,0.209142312407494,0,0,0,0,0.125096648931503,0,0,0,0,0.464562833309174,0.481460630893707,0.401034235954285,0.162833020091057,0.367845684289932,0.331139177083969,0.169346585869789,0.291758179664612,0,0,0,0,0.161848604679108,0.650298714637756,0.888291954994202,0.852462112903595,0.51152628660202,0.499203592538834,0.651630640029907,0.714563250541687,0.625102758407593,0.605155229568481,0.826316654682159,1.0042839050293,0.645767867565155,0.550787627696991,0.974623143672943,0.837023019790649,0.683606088161469,0.962068378925323,1.06000542640686,1.12922394275665,1.29857695102692,1.25888574123383,0.768748164176941,0.762631416320801,0.904291570186615,0.518788874149323,0.494150549173355,0,0.562399506568909,0.785553336143494,0.869848012924194,0.949355065822601,0.957995653152466,1.01603817939758,0.899949431419373,0.339876741170883,0.810254275798798,1.06053972244263,1.27571976184845,1.12308299541473,0.913232624530792,0.859290242195129,0.924280405044556,0.888282477855682,0.982400357723236,1.08745610713959,0.865820348262787,0.659718811511993,0.583351135253906,0.809567809104919,0.69337123632431,0.611337542533875,0.344321638345718,0.795645534992218,1.14681661128998,0.754353523254395,0.593248963356018,1.05588448047638,1.12861406803131,1.15979814529419,0.99925696849823,1.22268915176392,73
Kleve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000139940020744689,6.13572774454951e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125238299369812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707477182149887,0.11530589312315,0.145921885967255,0.174718797206879,0,0,0,0,0,0,0,0.142107337713242,0.247262477874756,0.258000075817108,0.216028794646263,0.172892451286316,0,0,0,0,0.193548738956451,0.274067848920822,0,0,0,0,0.253942847251892,0.17716021835804,0,0.182208850979805,0,0.499700874090195,0.517481744289398,0.418954908847809,0.0921702980995178,0.396737933158875,0.335364729166031,0.244230225682259,0.349708467721939,0,0,0,0.207830742001534,0.259544283151627,0.66174179315567,0.878829538822174,0.836748898029327,0.517974257469177,0.543237566947937,0.64201408624649,0.710103631019592,0.621026992797852,0.644664227962494,0.831976532936096,0.933209121227264,0.625990867614746,0.577675700187683,0.921526670455933,0.804552316665649,0.689427495002747,0.935799360275269,1.01230132579803,1.06467854976654,1.23982870578766,1.14672470092773,0.722690284252167,0.755073070526123,0.853541374206543,0.602646708488464,0.612929344177246,0.428363621234894,0.704196095466614,0.82431173324585,0.879527509212494,0.982937157154083,0.962028682231903,0.993914783000946,0.905975699424744,0.617027461528778,0.860087394714355,1.05878472328186,1.25512218475342,1.10784304141998,0.94005960226059,0.910000860691071,0.921824038028717,0.974419474601746,0.949991822242737,1.07599151134491,0.913749814033508,0.735618531703949,0.774617910385132,0.870780885219574,0.867471694946289,0.695208728313446,0.580660223960876,0.955184280872345,1.22156953811646,0.834362208843231,0.745259463787079,1.12730062007904,1.16477036476135,1.09722518920898,1.05635166168213,1.28937304019928,74
Mettmann,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000103319529443979,5.0840597396018e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000719343428499997,0,0,0,0,0,0,0,0.0121714221313596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0703340917825699,0.129609823226929,0.175149381160736,0.214126646518707,0,0,0,0,0,0,0,0.0555703230202198,0.287792265415192,0.30898505449295,0.223333194851875,0.20953381061554,0,0,0,0,0.0792021751403809,0.310692489147186,0,0,0,0,0.272271066904068,0.086910791695118,0.0581330917775631,0.0613174177706242,0,0.613458037376404,0.637274980545044,0.544022500514984,0.281096607446671,0.506024122238159,0.448766320943832,0.326188087463379,0.422373056411743,0,0,0,0.136435762047768,0.303292602300644,0.848241031169891,1.13836467266083,1.08250308036804,0.672991156578064,0.676737725734711,0.840032935142517,0.924275517463684,0.808339774608612,0.802674233913422,1.06581199169159,1.26776337623596,0.837720394134521,0.73944616317749,1.23100960254669,1.07000625133514,0.88973331451416,1.22967636585236,1.34601438045502,1.42413282394409,1.64745461940765,1.57333791255951,0.980973243713379,0.997602641582489,1.16929256916046,0.742188274860382,0.739221394062042,0.217191368341446,0.841974973678589,1.0612827539444,1.14395809173584,1.26025283336639,1.25806081295013,1.34305059909821,1.19337689876556,0.672328650951385,1.0834869146347,1.40298902988434,1.65011417865753,1.46030044555664,1.2480320930481,1.16087210178375,1.22086429595947,1.21788954734802,1.27619397640228,1.43419647216797,1.17972671985626,0.944541871547699,0.894972801208496,1.12720882892609,1.01505875587463,0.863584458827972,0.653850674629211,1.14928472042084,1.55286633968353,1.04930245876312,0.907171607017517,1.45224225521088,1.50912320613861,1.52401506900787,1.35897195339203,1.67264115810394,75
Rhein-Kreis Neuss,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.49507034925045e-06,0.000149518178659491,0,0,0,0,0,0,0,0,0,0,0,0,2.40336212300463e-05,0,0,0,0,0,0,0,0.0102200815454125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667363777756691,0.123440079391003,0.162534162402153,0.201361745595932,0,0,0,0,0,0,0,0.0670569241046906,0.26112288236618,0.292752414941788,0.23436076939106,0.210105702280998,0,0,0,0,0.164078503847122,0.305206298828125,0,0,0,0,0.315686374902725,0.196422278881073,0.197838425636292,0.232924029231071,0.0166718997061253,0.586503088474274,0.597742140293121,0.519378304481506,0.279512524604797,0.486477553844452,0.426814496517181,0.344875156879425,0.423520892858505,0.0170388668775558,0,0,0.333710938692093,0.328434020280838,0.795826435089111,1.05529725551605,1.00173473358154,0.632266640663147,0.651147544384003,0.784061849117279,0.863887071609497,0.771149873733521,0.779798805713654,0.999010324478149,1.16655623912811,0.787711501121521,0.742490351200104,1.1386890411377,0.998313546180725,0.856738030910492,1.15677058696747,1.25220417976379,1.33199143409729,1.53382360935211,1.42829215526581,0.902748465538025,0.938725650310516,1.09785413742065,0.723372936248779,0.729993462562561,0.487492322921753,0.836118161678314,1.02484583854675,1.07803463935852,1.18784022331238,1.19191336631775,1.24595177173615,1.15488362312317,0.77261358499527,1.0638313293457,1.32494401931763,1.53415668010712,1.38524878025055,1.19425487518311,1.10495471954346,1.18093979358673,1.16620576381683,1.22150194644928,1.36550867557526,1.13224947452545,0.911581099033356,0.888880550861359,1.0882009267807,1.02631235122681,0.89160281419754,0.680872976779938,1.15398633480072,1.50864815711975,1.05632567405701,0.939112603664398,1.41351759433746,1.45349049568176,1.43516778945923,1.31010961532593,1.58970987796783,76
Viersen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55569495190866e-05,8.36753315525129e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010598560795188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0621256157755852,0.107513338327408,0.13768769800663,0.16767506301403,0,0,0,0,0,0,0,0.108909673988819,0.221372157335281,0.244547337293625,0.204826518893242,0.176914021372795,0,0,0,0,0.166376709938049,0.260528683662415,0,0,0,0,0.259326756000519,0.17740473151207,0.0935547575354576,0.195426538586617,0,0.484835624694824,0.498978435993195,0.417751669883728,0.201855346560478,0.395088672637939,0.339904844760895,0.274641752243042,0.348437905311584,0,0,0,0.254717826843262,0.269918203353882,0.649625301361084,0.861008882522583,0.821138322353363,0.50942450761795,0.531686305999756,0.636166751384735,0.702180325984955,0.625372290611267,0.641196548938751,0.818276345729828,0.934714615345001,0.630444467067719,0.596689939498901,0.916772365570068,0.805424511432648,0.694970369338989,0.93241161108017,1.00899982452393,1.07484483718872,1.23835492134094,1.13877320289612,0.715153813362122,0.754931449890137,0.873158574104309,0.588701844215393,0.599630236625671,0.40790867805481,0.683718502521515,0.825437068939209,0.86795574426651,0.957915186882019,0.95377391576767,0.989572763442993,0.921970665454865,0.634231865406036,0.863841116428375,1.05989110469818,1.23844504356384,1.10793161392212,0.944001376628876,0.886620283126831,0.935256779193878,0.945704698562622,0.965206444263458,1.0849552154541,0.905616998672485,0.717694878578186,0.726385533809662,0.867023229598999,0.839225888252258,0.704866349697113,0.546971678733826,0.933724939823151,1.20977234840393,0.844546437263489,0.74692040681839,1.12824583053589,1.15101397037506,1.11419975757599,1.05286502838135,1.27544486522675,77
Wesel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000127648730995134,2.642995059432e-05,0,0,0,0,0,0,0,0,0,0,0,0,1.10577821033075e-06,0,0,0,0,0,0,0,0.0141822807490826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078941248357296,0.130720555782318,0.16386117041111,0.197333946824074,0,0,0,0,0,0,0,0.161398261785507,0.289468795061111,0.291506290435791,0.235781729221344,0.186930552124977,0,0,0,0,0.203946605324745,0.309807658195496,0,0,0,0,0.278516948223114,0.194690689444542,0,0.196435078978539,0,0.570850491523743,0.596804976463318,0.487847030162811,0.0330530516803265,0.453423976898193,0.390786796808243,0.27295196056366,0.398947030305862,0,0,0,0.0635333061218262,0.270414024591446,0.763404250144958,1.01789236068726,0.976677119731903,0.606047570705414,0.623979866504669,0.744501113891602,0.827710270881653,0.712744295597076,0.73650723695755,0.970876932144165,1.09735763072968,0.729618489742279,0.660975337028503,1.07754647731781,0.939883470535278,0.788249790668488,1.09081327915192,1.18157458305359,1.23695468902588,1.45564556121826,1.3639395236969,0.855330109596252,0.885784208774567,1.00355803966522,0.710282444953918,0.701170027256012,0.484541237354279,0.821722447872162,0.953684449195862,1.03586781024933,1.14752399921417,1.13347184658051,1.18820810317993,1.0509192943573,0.69463437795639,0.992583751678467,1.24716520309448,1.48916375637054,1.31250011920929,1.12785172462463,1.06717169284821,1.07055330276489,1.14866900444031,1.10834801197052,1.25908672809601,1.07725238800049,0.879447996616364,0.927293837070465,1.01708292961121,1.0300213098526,0.806247889995575,0.67224395275116,1.11839997768402,1.43401551246643,0.963513135910034,0.876678049564362,1.33147525787354,1.38648462295532,1.30693912506104,1.24054074287415,1.53972208499908,78
Bonn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617074109613895,0.11528704315424,0.167164206504822,0.208937227725983,0.0926960930228233,0,0,0,0,0,0,0,0.235139653086662,0.267280578613281,0.200767263770103,0.242546617984772,0,0,0,0,0,0.308022320270538,0,0,0,0,0.249970555305481,0,0.257596969604492,0.328305602073669,0.246370911598206,0.697956204414368,0.643550515174866,0.584351897239685,0.396136492490768,0.529980003833771,0.489315956830978,0.334552884101868,0.48810487985611,0.260704129934311,0,0,0.486960470676422,0.428384751081467,0.871246874332428,1.16901051998138,1.1172434091568,0.725750744342804,0.721962809562683,0.918443441390991,0.985524833202362,0.904876530170441,0.879653871059418,1.12241303920746,1.34941732883453,0.915408432483673,0.939053416252136,1.34611463546753,1.13419377803802,0.993461668491364,1.3582056760788,1.43373012542725,1.52993416786194,1.72757005691528,1.70276713371277,1.07114398479462,1.05208206176758,1.2142151594162,0.666963815689087,0.675329506397247,0,0.822203636169434,1.13456904888153,1.20689606666565,1.27441167831421,1.38364458084106,1.29570603370667,1.26155543327332,0.902284026145935,1.20198833942413,1.43555617332458,1.66096842288971,1.53854215145111,1.28068006038666,1.20216882228851,1.27996492385864,1.20465540885925,1.43301093578339,1.51675093173981,1.18916046619415,0.984974384307861,0.776542723178864,1.08877658843994,1.01751554012299,1.09771573543549,0.729241609573364,1.18037390708923,1.61348927021027,1.18960404396057,0.979408860206604,1.43919193744659,1.69003105163574,1.73049902915955,1.35774421691895,1.56113147735596,79
